SCAN,5ft_3,5ft_4,5ft_5,5ft_2,5ft_1,avg,cumsum
30,0.0000001584893192,0.000001584893192,0.000002511886432,0.00001258925412,0.00001258925412,0.000005886755437,0.0001458386176
31,0.000001584893192,0.000001584893192,0.00001,0.00001995262315,0.000002511886432,0.000007126859193,0.0001529654768
32,0.0000001,0.00001,0.00000006309573445,0.00002511886432,0.000002511886432,0.000007558769297,0.0001605242461
33,0.0000001258925412,0.000001995262315,0.0000001,0.00002511886432,0.00001258925412,0.000007985854659,0.0001685101008
34,0.0000001,0.000001995262315,0.000002511886432,0.0000001584893192,0.00001258925412,0.000003470978437,0.0001719810792
35,0.00000007943282347,0.000001995262315,0.00001,0.000000316227766,0.0000001995262315,0.000002518089827,0.000174499169
36,0.000001584893192,0.000000316227766,0.0000001258925412,0.00001258925412,0.000002511886432,0.00000342563081,0.0001779247998
37,0.000001584893192,0.000001584893192,0.00001,0.00001995262315,0.00001258925412,0.000009142332731,0.0001870671326
38,0.00000006309573445,0.0000001995262315,0.000002511886432,0.0000002511886432,0.000002511886432,0.000001107516695,0.0001881746493
39,0.00000316227766,0.000001584893192,0.00001,0.0000002511886432,0.00001258925412,0.000005517522723,0.000193692172
40,0.00001584893192,0.000001584893192,0.0000001,0.000002511886432,0.0000001995262315,0.000004049047555,0.0001977412195
41,0.00001258925412,0.00001258925412,0.00001,0.00000316227766,0.00001258925412,0.000010186008,0.0002079272275
42,0.00001258925412,0.000001995262315,0.000002511886432,0.000002511886432,0.00001258925412,0.000006439508684,0.0002143667362
43,0.00001258925412,0.00001,0.000001995262315,0.0000001995262315,0.000002511886432,0.00000545918582,0.000219825922
44,0.00001258925412,0.000000316227766,0.0000001,0.000002511886432,0.00001258925412,0.000005621324488,0.0002254472465
45,0.000001584893192,0.000000316227766,0.000002511886432,0.0000001258925412,0.0000001995262315,0.0000009476852325,0.0002263949318
46,0.00002511886432,0.000000316227766,0.00001,0.000002511886432,0.0000001995262315,0.00000762930095,0.0002340242327
47,0.000002511886432,0.0000003981071706,0.0000001,0.00000316227766,0.000002511886432,0.000001736831539,0.0002357610642
48,0.0000001995262315,0.000001584893192,0.00001,0.000001995262315,0.00000316227766,0.00000338839188,0.0002391494561
49,0.0000001584893192,0.000000316227766,0.000001995262315,0.000002511886432,0.00001258925412,0.00000351422399,0.0002426636801
50,0.00001258925412,0.00001,0.000002511886432,0.000002511886432,0.0000001995262315,0.000005562510643,0.0002482261908
51,0.00001258925412,0.00001258925412,0.000001995262315,0.000002511886432,0.0000001995262315,0.000005977036644,0.0002542032274
52,0.00001,0.000001258925412,0.00001,0.00001258925412,0.00001258925412,0.00000928748673,0.0002634907141
53,0.0000001258925412,0.00001584893192,0.00000005011872336,0.000002511886432,0.0000001995262315,0.00000374727117,0.0002672379853
54,0.000001584893192,0.000001258925412,0.000001995262315,0.000000316227766,0.00000316227766,0.000001663517269,0.0002689015026
55,0.00001258925412,0.000001584893192,0.000001584893192,0.000002511886432,0.0000001995262315,0.000003694090634,0.0002725955932
56,0.0000001584893192,0.00001,0.00000316227766,0.000002511886432,0.0000001584893192,0.000003198228546,0.0002757938218
57,0.00001258925412,0.00001,0.000002511886432,0.0000001995262315,0.00000316227766,0.000005692588889,0.0002814864106
58,0.000001,0.000000316227766,0.000002511886432,0.000002511886432,0.000002511886432,0.000001770377412,0.0002832567881
59,0.0000003981071706,0.000000316227766,0.000002511886432,0.00001258925412,0.00001258925412,0.000005680945922,0.000288937734
60,0.000001584893192,0.000001995262315,0.00001,0.0000001995262315,0.000002511886432,0.000003258313634,0.0002921960476
61,0.00001258925412,0.0000002511886432,0.000002511886432,0.00001258925412,0.00001258925412,0.000008106167487,0.0003003022151
62,0.0000001995262315,0.00001258925412,0.0000000316227766,0.000002511886432,0.0000001995262315,0.000003106363158,0.0003034085783
63,0.000001584893192,0.000001584893192,0.000001995262315,0.000002511886432,0.0000001995262315,0.000001575292273,0.0003049838705
64,0.000002511886432,0.000000316227766,0.0000000316227766,0.00001258925412,0.0000001995262315,0.000003129703465,0.000308113574
65,0.00000316227766,0.000000316227766,0.0000000316227766,0.00001258925412,0.000002511886432,0.000003722253751,0.0003118358277
66,0.000001584893192,0.000001584893192,0.000001995262315,0.000000316227766,0.000002511886432,0.000001598632579,0.0003134344603
67,0.00001584893192,0.000000316227766,0.00000002511886432,0.000002511886432,0.000002511886432,0.000004242810283,0.0003176772706
68,0.00001258925412,0.000001258925412,0.00001,0.00002511886432,0.0000001584893192,0.000009825106634,0.0003275023772
69,0.00001584893192,0.000001584893192,0.000002511886432,0.00000316227766,0.0000001584893192,0.000004653295705,0.0003321556729
70,0.00001258925412,0.00001,0.0000000316227766,0.0000002511886432,0.000002511886432,0.000005076790394,0.0003372324633
71,0.000002511886432,0.000001258925412,0.000002511886432,0.000002511886432,0.000001995262315,0.000002157969405,0.0003393904327
72,0.00001258925412,0.00001258925412,0.000002511886432,0.000002511886432,0.00000316227766,0.000006672911753,0.0003460633445
73,0.00001258925412,0.00001995262315,0.000002511886432,0.000002511886432,0.000002511886432,0.000008015507313,0.0003540788518
74,0.00001258925412,0.00001258925412,0.000001995262315,0.000001995262315,0.000002511886432,0.00000633618386,0.0003604150357
75,0.00000003981071706,0.00001258925412,0.000001995262315,0.000002511886432,0.0000001584893192,0.000003458940581,0.0003638739762
76,0.00000005011872336,0.00001995262315,0.00001,0.00000316227766,0.000002511886432,0.000007135381193,0.0003710093574
77,0.00000005011872336,0.00001258925412,0.00001,0.00000316227766,0.0000001584893192,0.000005192027965,0.0003762013854
78,0.000002511886432,0.000001995262315,0.00001995262315,0.00000007943282347,0.00000316227766,0.000005540296476,0.0003817416819
79,0.00001258925412,0.000001258925412,0.00001,0.00000316227766,0.0000001995262315,0.000005441996685,0.0003871836786
80,0.00000003981071706,0.000001995262315,0.00001,0.000000316227766,0.0000001584893192,0.000002501958023,0.0003896856366
81,0.00001258925412,0.00001258925412,0.00001995262315,0.00001258925412,0.00001258925412,0.00001406192793,0.0004037475645
82,0.000002511886432,0.000000316227766,0.000000316227766,0.0000001995262315,0.0000001584893192,0.0000007004715029,0.000404448036
83,0.00001258925412,0.000001584893192,0.00001258925412,0.000001995262315,0.00000316227766,0.000006384188281,0.0004108322243
84,0.000001995262315,0.000000316227766,0.0000002511886432,0.0000002511886432,0.00001258925412,0.000003080624297,0.0004139128486
85,0.000002511886432,0.000001584893192,0.000002511886432,0.000001995262315,0.000002511886432,0.000002223162961,0.0004161360116
86,0.0000001258925412,0.00001995262315,0.0000002511886432,0.00000316227766,0.000002511886432,0.000005200773685,0.0004213367852
87,0.000001995262315,0.00001995262315,0.00001258925412,0.0000002511886432,0.00001258925412,0.00000947551647,0.0004308123017
88,0.000001584893192,0.00001258925412,0.0000001584893192,0.0000001995262315,0.0000001584893192,0.000002938130436,0.0004337504322
89,0.000001584893192,0.00001995262315,0.000001995262315,0.000001584893192,0.0000001584893192,0.000005055232234,0.0004388056644
90,0.000001584893192,0.00001258925412,0.0000001995262315,0.000001258925412,0.00001258925412,0.000005644370615,0.000444450035
91,0.000001995262315,0.00001258925412,0.000001584893192,0.000002511886432,0.0000001584893192,0.000003767957076,0.0004482179921
92,0.00000316227766,0.00001258925412,0.0000001995262315,0.00001258925412,0.00001258925412,0.00000822591325,0.0004564439053
93,0.00000316227766,0.000001584893192,0.0000001995262315,0.000001995262315,0.0000001584893192,0.000001420089744,0.0004578639951
94,0.00001258925412,0.000001584893192,0.0000001584893192,0.00002511886432,0.00001258925412,0.00001040815101,0.0004682721461
95,0.000002511886432,0.000001584893192,0.0000001995262315,0.000001258925412,0.000002511886432,0.00000161342354,0.0004698855696
96,0.000001995262315,0.000001995262315,0.00001,0.000000316227766,0.0000001584893192,0.000002893048343,0.000472778618
97,0.00001258925412,0.00001995262315,0.0000001995262315,0.000001584893192,0.000002511886432,0.000007367636625,0.0004801462546
98,0.0000002511886432,0.000000316227766,0.0000002511886432,0.00001258925412,0.0000001584893192,0.000002713269698,0.0004828595243
99,0.00002511886432,0.000001584893192,0.000001995262315,0.00000316227766,0.00002511886432,0.00001139603236,0.0004942555567
100,0.00001258925412,0.000001,0.00001258925412,0.00001258925412,0.000002511886432,0.000008255929758,0.0005025114864
101,0.000001995262315,0.000000316227766,0.00001995262315,0.0000002511886432,0.00001258925412,0.000007020911199,0.0005095323976
102,0.0000001584893192,0.000001584893192,0.000001995262315,0.0000002511886432,0.000002511886432,0.00000130034398,0.0005108327416
103,0.00002511886432,0.000001584893192,0.000001995262315,0.000001995262315,0.00001,0.000008138856428,0.000518971598
104,0.000001995262315,0.000001584893192,0.000001995262315,0.00001995262315,0.00001995262315,0.000009096132824,0.0005280677308
105,0.0000002511886432,0.00001995262315,0.00001258925412,0.00001584893192,0.00001258925412,0.00001224625039,0.0005403139812
106,0.00001995262315,0.0000002511886432,0.00001258925412,0.00001258925412,0.000002511886432,0.000009578841293,0.0005498928225
107,0.0000001258925412,0.00001258925412,0.00001258925412,0.000001995262315,0.000002511886432,0.000005962309906,0.0005558551324
108,0.00001258925412,0.000001584893192,0.000001584893192,0.000001995262315,0.00001258925412,0.000006068711388,0.0005619238438
109,0.000002511886432,0.000001584893192,0.000001995262315,0.000000316227766,0.0000001584893192,0.000001313351805,0.0005632371956
110,0.000002511886432,0.000000316227766,0.000002511886432,0.0000001995262315,0.00001258925412,0.000003625756196,0.0005668629518
111,0.0000001,0.000001584893192,0.00001,0.000002511886432,0.00001258925412,0.000005357206749,0.0005722201586
112,0.0000002511886432,0.00001258925412,0.000002511886432,0.000002511886432,0.00001995262315,0.000007563367755,0.0005797835263
113,0.00000007943282347,0.0000003981071706,0.00001,0.00001258925412,0.0000001584893192,0.000004645056687,0.000584428583
114,0.000001995262315,0.00001258925412,0.000002511886432,0.0000002511886432,0.00001258925412,0.000005987369126,0.0005904159521
115,0.00001995262315,0.00001258925412,0.0000001,0.000002511886432,0.0000001584893192,0.000007062450604,0.0005974784027
116,0.0000002511886432,0.000000316227766,0.000001995262315,0.00000007943282347,0.00000316227766,0.000001160877842,0.0005986392806
117,0.0000001584893192,0.00001258925412,0.0000001,0.0000001995262315,0.0000001584893192,0.000002641151798,0.0006012804324
118,0.000001995262315,0.0000003981071706,0.00001,0.000002511886432,0.0000001584893192,0.000003012749047,0.0006042931814
119,0.0000003981071706,0.000000316227766,0.0000001,0.00001258925412,0.00000316227766,0.000003313173343,0.0006076063548
120,0.000000316227766,0.00001258925412,0.000001995262315,0.0000001584893192,0.00001258925412,0.000005529697528,0.0006131360523
121,0.00001258925412,0.000001584893192,0.00001,0.00002511886432,0.00000316227766,0.00001049105786,0.0006236271102
122,0.0000002511886432,0.000001258925412,0.00001,0.000002511886432,0.0000001584893192,0.000002836097961,0.0006264632081
123,0.000001995262315,0.000001584893192,0.000001995262315,0.000002511886432,0.00001258925412,0.000004135311675,0.0006305985198
124,0.00001,0.00001258925412,0.00001,0.000002511886432,0.00001258925412,0.000009538078934,0.0006401365987
125,0.000001995262315,0.000001,0.00001,0.000002511886432,0.0000001584893192,0.000003133127613,0.0006432697263
126,0.0000001995262315,0.000000316227766,0.000002511886432,0.00001258925412,0.0000001584893192,0.000003155076774,0.0006464248031
127,0.000001584893192,0.000001258925412,0.0000001,0.000002511886432,0.000002511886432,0.000001593518294,0.0006480183214
128,0.000002511886432,0.000000316227766,0.0000001,0.000001995262315,0.000002511886432,0.000001487052589,0.000649505374
129,0.00001,0.000000316227766,0.00001,0.0000001584893192,0.000002511886432,0.000004597320703,0.0006541026947
130,0.000002511886432,0.00001258925412,0.000002511886432,0.000001995262315,0.0000001584893192,0.000003953355724,0.0006580560504
131,0.0000001995262315,0.00001258925412,0.0000001,0.00001258925412,0.0000001258925412,0.000005120785403,0.0006631768358
132,0.0000001,0.000000316227766,0.00001,0.0000001584893192,0.00001258925412,0.000004632794241,0.0006678096301
133,0.000002511886432,0.00001258925412,0.000001995262315,0.00001258925412,0.000002511886432,0.000006439508684,0.0006742491388
134,0.00001,0.00001995262315,0.000002511886432,0.0000001258925412,0.00001995262315,0.00001050860505,0.0006847577438
135,0.0000001995262315,0.000000316227766,0.00001,0.00001258925412,0.000002511886432,0.00000512337891,0.0006898811227
136,0.0000001995262315,0.000000316227766,0.000002511886432,0.0000001584893192,0.000002511886432,0.000001139603236,0.000691020726
137,0.0000002511886432,0.000001995262315,0.000002511886432,0.000002511886432,0.00001995262315,0.000005444569394,0.0006964652953
138,0.00001,0.0000003981071706,0.00001,0.0000001584893192,0.000001995262315,0.000004510371761,0.0007009756671
139,0.000001995262315,0.00001258925412,0.000001995262315,0.0000001584893192,0.000002511886432,0.0000038500309,0.000704825698
140,0.00001,0.000001995262315,0.000001995262315,0.000002511886432,0.000002511886432,0.000003802859499,0.0007086285575
141,0.00001258925412,0.000001584893192,0.0000001,0.00001258925412,0.0000001584893192,0.00000540437815,0.0007140329357
142,0.000002511886432,0.000001995262315,0.0000001995262315,0.000002511886432,0.00001258925412,0.000003961563106,0.0007179944988
143,0.000001995262315,0.000002511886432,0.00001258925412,0.000002511886432,0.00001258925412,0.000006439508684,0.0007244340074
144,0.00001,0.0000002511886432,0.000001995262315,0.00002511886432,0.00000316227766,0.000008105518588,0.000732539526
145,0.0000001995262315,0.00001,0.000000316227766,0.0000001584893192,0.00001258925412,0.000004652699487,0.0007371922255
146,0.0000003981071706,0.00000006309573445,0.000001258925412,0.000001995262315,0.000002511886432,0.000001245455413,0.0007384376809
147,0.000001995262315,0.00000003981071706,0.00001,0.00001258925412,0.00000316227766,0.000005557320962,0.0007439950019
148,0.000001584893192,0.000002511886432,0.00001258925412,0.000000316227766,0.00001995262315,0.000007390976932,0.0007513859788
149,0.0000002511886432,0.00001,0.00001,0.000001995262315,0.000002511886432,0.000004951667478,0.0007563376463
150,0.000001995262315,0.000002511886432,0.000001584893192,0.000002511886432,0.00001258925412,0.000004238636498,0.0007605762828
151,0.0000001995262315,0.0000001584893192,0.000001258925412,0.0000001995262315,0.00001258925412,0.000002881144263,0.0007634574271
152,0.00001,0.00001,0.000001995262315,0.0000000316227766,0.000002511886432,0.000004907754305,0.0007683651814
153,0.000002511886432,0.000001584893192,0.00001,0.00000316227766,0.000001995262315,0.00000385086392,0.0007722160453
154,0.000001995262315,0.000001258925412,0.000001584893192,0.0000000316227766,0.00001258925412,0.000003491991563,0.0007757080369
155,0.000002511886432,0.000001584893192,0.000001258925412,0.00000006309573445,0.00001258925412,0.000003601610978,0.0007793096478
156,0.00001,0.000001995262315,0.00001,0.000002511886432,0.000002511886432,0.000005403807036,0.0007847134549
157,0.0000003981071706,0.000001995262315,0.00001,0.00000005011872336,0.000002511886432,0.000002991074928,0.0007877045298
158,0.0000001584893192,0.000001584893192,0.0000001584893192,0.000002511886432,0.0000001258925412,0.0000009079301607,0.00078861246
159,0.000001995262315,0.000001584893192,0.000001995262315,0.0000001995262315,0.00001258925412,0.000003672839635,0.0007922852996
160,0.000001995262315,0.0000001995262315,0.0000001258925412,0.00000007943282347,0.000002511886432,0.0000009824000686,0.0007932676997
161,0.000002511886432,0.0000006309573445,0.0000001258925412,0.000002511886432,0.000002511886432,0.000001658501836,0.0007949262015
162,0.00001258925412,0.0000001,0.0000001,0.0000001584893192,0.0000001258925412,0.000002614727196,0.0007975409287
163,0.00000316227766,0.000002511886432,0.00001,0.00001258925412,0.0000001258925412,0.000005677862151,0.0008032187908
164,0.00001258925412,0.0000001258925412,0.0000001258925412,0.00001258925412,0.000002511886432,0.000005588435951,0.0008088072268
165,0.0000002511886432,0.000001584893192,0.0000001,0.00002511886432,0.00001258925412,0.000007928840055,0.0008167360669
166,0.0000001995262315,0.0000002511886432,0.0000001258925412,0.00002511886432,0.00001258925412,0.000007656945171,0.000824393012
167,0.00001,0.000001995262315,0.00001,0.00000316227766,0.0000001258925412,0.000005056686503,0.0008294496985
168,0.000002511886432,0.000001995262315,0.00001,0.00002511886432,0.0000001258925412,0.000007950381122,0.0008374000796
169,0.000002511886432,0.000001995262315,0.000002511886432,0.0000001995262315,0.000001995262315,0.000001842764745,0.0008392428444
170,0.000000316227766,0.000002511886432,0.00001,0.00000316227766,0.00001258925412,0.000005715929196,0.0008449587736
171,0.000001995262315,0.000002511886432,0.0000001,0.00000316227766,0.00001258925412,0.000004071736105,0.0008490305097
172,0.000002511886432,0.00001,0.000001995262315,0.000002511886432,0.000002511886432,0.000003906184322,0.000852936694
173,0.00001,0.0000002511886432,0.00000006309573445,0.00001258925412,0.0000001258925412,0.000004605886208,0.0008575425802
174,0.00000007943282347,0.00001258925412,0.0000001,0.000002511886432,0.00001258925412,0.000005573965499,0.0008631165457
175,0.00000006309573445,0.00001995262315,0.000002511886432,0.00001258925412,0.00001258925412,0.000009541222711,0.0008726577684
176,0.00000316227766,0.000001995262315,0.000001584893192,0.000002511886432,0.0000001258925412,0.000001876042428,0.0008745338109
177,0.000003981071706,0.000000316227766,0.00001,0.0000002511886432,0.000002511886432,0.000003412074909,0.0008779458858
178,0.00000316227766,0.00001258925412,0.00001258925412,0.00002511886432,0.0000001258925412,0.00001071710855,0.0008886629943
179,0.00000007943282347,0.0000002511886432,0.0000001584893192,0.00001258925412,0.00001258925412,0.000005133523805,0.0008937965181
180,0.00001258925412,0.000001995262315,0.000001995262315,0.00000316227766,0.000002511886432,0.000004450788568,0.0008982473067
181,0.00001258925412,0.000000316227766,0.00001258925412,0.0000001995262315,0.000002511886432,0.000005641229734,0.0009038885364
182,0.00001,0.000001995262315,0.00001258925412,0.0000001584893192,0.0000001584893192,0.000004980299015,0.0009088688354
183,0.00001,0.0000002511886432,0.000001584893192,0.000002511886432,0.000002511886432,0.00000337197094,0.0009122408064
184,0.000002511886432,0.0000001584893192,0.0000001995262315,0.000002511886432,0.00001258925412,0.000003594208507,0.0009158350149
185,0.0000005011872336,0.000001258925412,0.0000001995262315,0.0000002511886432,0.00001258925412,0.000002960016328,0.0009187950312
186,0.00001,0.0000001258925412,0.000001995262315,0.0000002511886432,0.0000001258925412,0.000002499647208,0.0009212946784
187,0.00001,0.000001584893192,0.0000001995262315,0.000002511886432,0.000002511886432,0.000003361638458,0.0009246563169
188,0.000000316227766,0.00001,0.00001258925412,0.0000001995262315,0.000002511886432,0.00000512337891,0.0009297796958
189,0.0000002511886432,0.000000316227766,0.0000001995262315,0.0000001995262315,0.000002511886432,0.0000006956710608,0.0009304753669
190,0.000002511886432,0.00001,0.00001,0.0000001258925412,0.0000001258925412,0.000004552734303,0.0009350281012
191,0.0000002511886432,0.000001995262315,0.000001995262315,0.00000316227766,0.00001,0.000003480798187,0.0009385088993
192,0.00001,0.0000001258925412,0.0000001995262315,0.00000006309573445,0.00001995262315,0.000006068227531,0.0009445771269
193,0.000000316227766,0.00001,0.0000001995262315,0.0000001995262315,0.00001,0.000004143056046,0.0009487201829
194,0.00001258925412,0.0000001584893192,0.000001995262315,0.00001258925412,0.00001,0.000007466451975,0.0009561866349
195,0.000001995262315,0.000001258925412,0.00001584893192,0.0000001258925412,0.00001258925412,0.000006363653262,0.0009625502882
196,0.00001995262315,0.00001,0.0000001995262315,0.00001258925412,0.0000001,0.0000085682807,0.0009711185689
197,0.000000316227766,0.000001995262315,0.00001258925412,0.00001258925412,0.000001995262315,0.000005897052127,0.000977015621
198,0.00001,0.000001995262315,0.00001,0.00002511886432,0.00001258925412,0.00001194067615,0.0009889562971
199,0.000001258925412,0.00001,0.000001995262315,0.0000001258925412,0.00001258925412,0.000005193866878,0.000994150164
200,0.000002511886432,0.00001,0.000001584893192,0.0000001258925412,0.000001995262315,0.000003243586896,0.0009973937509
201,0.00000007943282347,0.000001995262315,0.0000001995262315,0.00001258925412,0.00001,0.000004972695098,0.001002366446
202,0.000001584893192,0.000001258925412,0.0000001995262315,0.00000316227766,0.0000001258925412,0.000001266303007,0.001003632749
203,0.00000002511886432,0.000001584893192,0.00001258925412,0.00001258925412,0.000002511886432,0.000005860081346,0.00100949283
204,0.0000001,0.00001,0.00001258925412,0.00001995262315,0.00001258925412,0.00001104622628,0.001020539057
205,0.00001258925412,0.000001995262315,0.0000001258925412,0.00000006309573445,0.000002511886432,0.000003457078229,0.001023996135
206,0.00001,0.000001995262315,0.0000003981071706,0.00000316227766,0.00000316227766,0.000003743584961,0.00102773972
207,0.0000001995262315,0.00001,0.000001995262315,0.00000316227766,0.0000001258925412,0.00000309659175,0.001030836312
208,0.0000001584893192,0.000001584893192,0.000000316227766,0.00000316227766,0.000002511886432,0.000001546754874,0.001032383066
209,0.00001258925412,0.0000001258925412,0.000001995262315,0.000002511886432,0.00001258925412,0.000005962309906,0.001038345376
210,0.00001258925412,0.000001584893192,0.000001995262315,0.00001584893192,0.00001258925412,0.000008921519133,0.001047266895
211,0.00001258925412,0.00001,0.000001995262315,0.00000316227766,0.00001258925412,0.000008067209643,0.001055334105
212,0.00001258925412,0.00001,0.00001,0.00000316227766,0.000002511886432,0.000007652683642,0.001062986789
213,0.0000001,0.000001584893192,0.000001258925412,0.00000316227766,0.00000316227766,0.000001853674785,0.001064840464
214,0.00000316227766,0.0000001258925412,0.000001,0.000002511886432,0.00001258925412,0.000003877862151,0.001068718326
215,0.00000316227766,0.00001,0.000001584893192,0.0000003981071706,0.00001258925412,0.000005546906429,0.001074265232
216,0.000002511886432,0.00000001995262315,0.000001584893192,0.0000003981071706,0.0000001,0.0000009229678836,0.0010751882
217,0.000002511886432,0.00000316227766,0.00001,0.000002511886432,0.00001,0.000005637210105,0.00108082541
218,0.0000003981071706,0.00000316227766,0.0000005011872336,0.000002511886432,0.0000001258925412,0.000001339870207,0.00108216528
219,0.0000001258925412,0.00001,0.000001258925412,0.000002511886432,0.0000001,0.000002799340877,0.001084964621
220,0.00001258925412,0.00001,0.0000006309573445,0.00002511886432,0.000002511886432,0.00001017019244,0.001095134814
221,0.000000316227766,0.00000316227766,0.000001,0.00001258925412,0.00001584893192,0.000006583338293,0.001101718152
222,0.00001258925412,0.00000006309573445,0.0000006309573445,0.00000316227766,0.000002511886432,0.000003791494258,0.001105509646
223,0.0000001995262315,0.000002511886432,0.0000006309573445,0.000002511886432,0.0000001,0.000001190851288,0.001106700497
224,0.000001995262315,0.00000006309573445,0.00001995262315,0.000000316227766,0.000002511886432,0.000004967819079,0.001111668317
225,0.000002511886432,0.00000006309573445,0.00001258925412,0.00001995262315,0.0000001258925412,0.000007048550396,0.001118716867
226,0.00001,0.00001,0.0000006309573445,0.000002511886432,0.0000001258925412,0.000004653747264,0.001123370614
227,0.000002511886432,0.00001,0.0000006309573445,0.00000316227766,0.00001258925412,0.000005778875111,0.001129149489
228,0.00001,0.00001,0.000001258925412,0.0000002511886432,0.00000316227766,0.000004934478343,0.001134083968
229,0.000001995262315,0.00001,0.0000006309573445,0.0000002511886432,0.00000316227766,0.000003207937193,0.001137291905
230,0.0000001584893192,0.000001995262315,0.000001,0.000002511886432,0.0000001258925412,0.000001158306121,0.001138450211
231,0.0000001995262315,0.000002511886432,0.00001258925412,0.0000001584893192,0.000002511886432,0.000003594208507,0.00114204442
232,0.000002511886432,0.00000005011872336,0.0000006309573445,0.00002511886432,0.00001258925412,0.000008180216188,0.001150224636
233,0.0000001584893192,0.00000005011872336,0.00001584893192,0.00001258925412,0.000002511886432,0.000006231736103,0.001156456372
234,0.00001,0.00000006309573445,0.0000006309573445,0.00001258925412,0.00001258925412,0.000007174512264,0.001163630884
235,0.00001258925412,0.00001,0.0000005011872336,0.00001258925412,0.00001258925412,0.000009653789919,0.001173284674
236,0.0000001584893192,0.00001,0.0000005011872336,0.00001258925412,0.00001258925412,0.000007167636959,0.001180452311
237,0.000001995262315,0.00001,0.000001258925412,0.0000002511886432,0.000002511886432,0.00000320345256,0.001183655764
238,0.00001995262315,0.000002511886432,0.000001258925412,0.000002511886432,0.00001258925412,0.000007764915109,0.001191420679
239,0.00001,0.00000005011872336,0.0000005011872336,0.000002511886432,0.000002511886432,0.000003115015764,0.001194535694
240,0.000002511886432,0.00000316227766,0.00001258925412,0.00000316227766,0.0000001258925412,0.000004310317683,0.001198846012
241,0.00001258925412,0.00001,0.0000005011872336,0.000002511886432,0.0000001258925412,0.000005145644065,0.001203991656
242,0.000002511886432,0.00001,0.000001,0.000002511886432,0.00001258925412,0.000005722605397,0.001209714262
